puzzle;turn;currtemperature;turntime;currgoalval;currsize;currratio;currcrossings;currlen
2;16;0.7972;0.0325;14.5572;26.1151;0.4282;34;28
2;17;0.7852;0.0482;15.6246;26.1151;0.4340;36;29
2;18;0.7734;0.0500;16.3842;26.1151;0.4428;37;30
2;19;0.7618;0.0664;17.5557;26.1151;0.4501;39;31
2;20;0.7504;0.0339;18.7097;26.1151;0.4677;40;32
2;21;0.7391;0.0415;20.8768;26.1151;0.4971;42;33
2;22;0.7280;0.0490;21.6261;26.1151;0.5029;43;34
2;23;0.7171;0.0581;22.7097;26.1151;0.5161;44;35
2;24;0.7064;0.0550;23.6217;26.1151;0.5249;45;36
2;25;0.6958;0.0497;24.4839;26.1151;0.5323;46;37
2;26;0.6853;0.0479;25.5674;26.1151;0.5440;47;38
2;27;0.6853;0.0499;25.5674;26.1151;0.5440;47;38
2;28;0.6751;0.0443;26.6041;26.1151;0.5543;48;39
2;29;0.6649;0.0619;27.4457;26.1151;0.5601;49;40
2;30;0.6550;0.0595;30.2302;26.1151;0.5704;53;41
2;31;0.6451;0.0412;30.7031;26.5330;0.5582;55;42
2;32;0.6355;0.0864;31.5795;26.5330;0.5639;56;43
2;33;0.6355;0.0729;31.5795;26.5330;0.5639;56;43
2;34;0.6259;0.0587;32.6293;26.5330;0.5724;57;44
2;35;0.6165;0.0684;33.8608;26.5330;0.5838;58;45
2;36;0.6165;0.0470;33.8608;26.5330;0.5838;58;45
2;37;0.6165;0.0691;33.8608;26.5330;0.5838;58;45
2;38;0.6165;0.0795;33.8608;26.5330;0.5838;58;45
2;39;0.6073;0.0622;35.1989;26.5330;0.5966;59;46
2;40;0.5982;0.0648;36.2216;26.5330;0.6037;60;47
2;41;0.5982;0.0611;36.2216;26.5330;0.6037;60;47
2;42;0.5982;0.0631;36.2216;26.5330;0.6037;60;47
2;43;0.5982;0.0756;36.2216;26.5330;0.6037;60;47
2;44;0.5982;0.0533;36.2216;26.5330;0.6037;60;47
2;45;0.5892;0.0792;37.6932;26.5330;0.6080;62;48
2;46;0.5892;0.0639;37.6932;26.5330;0.6080;62;48
2;47;0.5804;0.0523;39.1960;26.5330;0.6222;63;49
2;48;0.5804;0.0745;39.1960;26.5330;0.6222;63;49
2;49;0.5804;0.0634;39.1960;26.5330;0.6222;63;49
2;50;0.5717;0.0522;40.8097;26.5330;0.6278;65;50
2;51;0.5631;0.0861;42.2812;26.5330;0.6406;66;51
2;52;0.5631;0.0827;42.2812;26.5330;0.6406;66;51
2;53;0.5631;0.0728;42.2812;26.5330;0.6406;66;51
2;54;0.5631;0.0719;42.2812;26.5330;0.6406;66;51
2;55;0.5631;0.0735;42.2812;26.5330;0.6406;66;51
2;56;0.5546;0.0883;42.3152;27.1293;0.6223;68;52
2;57;0.5463;0.0670;44.7188;27.1293;0.6481;69;53
2;58;0.5381;0.0513;45.7473;27.1293;0.6535;70;54
2;59;0.5381;0.0682;45.7473;27.1293;0.6535;70;54
2;60;0.5381;0.0753;45.7473;27.1293;0.6535;70;54
2;61;0.5381;0.0645;45.7473;27.1293;0.6535;70;54
2;62;0.5381;0.1041;45.7473;27.1293;0.6535;70;54
2;63;0.5381;0.0757;45.7473;27.1293;0.6535;70;54
2;64;0.5381;0.0879;45.7473;27.1293;0.6535;70;54
2;65;0.5381;0.0967;45.7473;27.1293;0.6535;70;54
2;66;0.5381;0.0543;45.7473;27.1293;0.6535;70;54
3;1;1.0000;0.0118;3.0952;25.5147;0.2381;13;13
3;2;0.9850;0.0148;3.6866;25.5147;0.2458;15;14
3;3;0.9702;0.0116;4.3349;25.5147;0.2550;17;15
3;4;0.9557;0.0137;5.0492;25.5147;0.2657;19;16
3;5;0.9413;0.0148;5.8065;25.5147;0.2765;21;17
3;6;0.9272;0.0161;6.9247;25.5147;0.3011;23;18
3;7;0.9133;0.0162;7.5576;25.5147;0.3149;24;19
3;8;0.8996;0.0168;8.3472;25.5147;0.3210;26;20
3;9;0.8861;0.0138;9.2488;25.5147;0.3425;27;21
3;10;0.8728;0.0190;10.0645;25.5147;0.3594;28;22
3;11;0.8597;0.0166;11.0599;25.5147;0.3687;30;23
3;12;0.8468;0.0193;11.9048;25.5147;0.3840;31;24
3;13;0.8341;0.0285;13.0783;25.5147;0.3963;33;25
3;14;0.8216;0.0308;13.8925;25.5147;0.4086;34;26
3;15;0.8093;0.0336;14.6237;25.5147;0.4178;35;27
3;16;0.7972;0.0414;14.6237;25.5147;0.4178;35;27
3;17;0.7852;0.0285;16.4025;25.5147;0.4316;38;28
3;18;0.7734;0.0327;17.3134;25.5147;0.4439;39;29
3;19;0.7618;0.0263;18.5161;25.5147;0.4516;41;30
3;20;0.7504;0.0419;19.9355;25.5147;0.4747;42;31
3;21;0.7391;0.0444;21.2028;25.5147;0.4931;43;32
3;22;0.7280;0.0432;22.3041;25.5147;0.5069;44;33
3;23;0.7171;0.0500;23.6406;25.5147;0.5253;45;34
3;24;0.7064;0.0703;24.9800;25.5147;0.5315;47;35
3;25;0.6958;0.0758;26.3963;25.5147;0.5499;48;36
3;26;0.6958;0.0617;26.3963;25.5147;0.5499;48;36
3;27;0.6853;0.0670;26.3963;25.5147;0.5499;48;36
3;28;0.6751;0.0595;27.8802;25.5147;0.5576;50;37
3;29;0.6649;0.0743;29.1429;25.5147;0.5714;51;38
3;30;0.6550;0.0442;30.1935;25.5147;0.5806;52;39
3;31;0.6451;0.0429;31.6697;25.5147;0.5975;53;40
3;32;0.6355;0.0589;33.2028;25.5147;0.6037;55;41
3;33;0.6259;0.0702;34.4946;25.5147;0.6160;56;42
3;34;0.6165;0.0590;35.7235;25.5147;0.6267;57;43
3;35;0.6073;0.1129;36.8848;25.5147;0.6359;58;44
3;36;0.5982;0.0642;38.0645;25.5147;0.6452;59;45
3;37;0.5892;0.0498;39.1705;25.5147;0.6528;60;46
3;38;0.5804;0.0700;40.4793;25.5147;0.6636;61;47
3;39;0.5717;0.0700;41.6190;25.5147;0.6713;62;48
3;40;0.5631;0.0877;42.6774;25.5147;0.6774;63;49
3;41;0.5546;0.0630;43.6498;25.5147;0.6820;64;50
3;42;0.5546;0.0584;43.6498;25.5147;0.6820;64;50
3;43;0.5463;0.0495;44.7312;25.5147;0.6882;65;51
3;44;0.5463;0.0692;44.7312;25.5147;0.6882;65;51
3;45;0.5381;0.0850;46.2304;25.5147;0.7005;66;52
3;46;0.5381;0.0674;46.2304;25.5147;0.7005;66;52
3;47;0.5381;0.0551;46.2304;25.5147;0.7005;66;52
3;48;0.5381;0.0610;46.2304;25.5147;0.7005;66;52
3;49;0.5301;0.0430;47.3425;25.5147;0.7066;67;53
3;50;0.5301;0.0710;47.3425;25.5147;0.7066;67;53
3;51;0.5301;0.0645;47.3425;25.5147;0.7066;67;53
3;52;0.5301;0.1033;47.3425;25.5147;0.7066;67;53
3;53;0.5301;0.0758;47.3425;25.5147;0.7066;67;53
3;54;0.5301;0.0933;47.3425;25.5147;0.7066;67;53
3;55;0.5301;0.0974;47.3425;25.5147;0.7066;67;53
3;56;0.5301;0.0591;47.3425;25.5147;0.7066;67;53
3;57;0.5221;0.0740;48.6759;25.5147;0.7158;68;54
3;58;0.5221;0.0731;48.6759;25.5147;0.7158;68;54
3;59;0.5221;0.0898;48.6759;25.5147;0.7158;68;54
3;60;0.5221;0.1052;48.6759;25.5147;0.7158;68;54
3;61;0.5221;0.0950;48.6759;25.5147;0.7158;68;54
3;62;0.5221;0.0882;48.6759;25.5147;0.7158;68;54
3;63;0.5221;0.1046;48.6759;25.5147;0.7158;68;54
3;64;0.5221;0.0772;48.6759;25.5147;0.7158;68;54
3;65;0.5221;0.0900;48.6759;25.5147;0.7158;68;54
4;1;1.0000;0.0128;2.4532;26.9444;0.1887;13;13
4;2;0.9850;0.0160;2.9545;26.9444;0.1970;15;14
4;3;0.9702;0.0168;3.6295;26.9444;0.2135;17;15
4;4;0.9557;0.0176;3.6295;26.9444;0.2135;17;15
4;5;0.9413;0.0146;4.2920;26.9444;0.2259;19;16
4;6;0.9272;0.0164;4.9752;26.9444;0.2369;21;17
4;7;0.9133;0.0149;5.7975;26.9444;0.2521;23;18
4;8;0.8996;0.0164;6.6116;26.9444;0.2645;25;19
4;9;0.8861;0.0218;7.7713;26.9444;0.2989;26;20
4;10;0.8728;0.0205;8.6281;26.9444;0.3196;27;21
4;11;0.8597;0.0244;9.3333;26.9444;0.3333;28;22
4;12;0.8468;0.0338;10.1653;26.9444;0.3388;30;23
4;13;0.8341;0.0233;11.1446;26.9444;0.3595;31;24
4;14;0.8216;0.0267;12.0771;26.9444;0.3774;32;25
4;15;0.8093;0.0292;12.0771;26.9444;0.3774;32;25
4;16;0.7972;0.0316;13.5112;27.5500;0.3860;35;26
4;17;0.7852;0.0303;14.7984;27.5500;0.4111;36;27
4;18;0.7734;0.0362;16.1212;27.5500;0.4242;38;28
4;19;0.7618;0.0304;17.2332;27.5500;0.4308;40;29
4;20;0.7504;0.0324;18.5929;27.5500;0.4427;42;30
4;21;0.7391;0.0344;20.0553;27.5500;0.4664;43;31
4;22;0.7280;0.0498;21.1014;27.5500;0.4796;44;32
4;23;0.7171;0.0568;22.4848;27.5500;0.4888;46;33
4;24;0.7064;0.0450;23.7154;27.5500;0.4941;48;34
4;25;0.6958;0.0414;24.7905;27.5500;0.5059;49;35
4;26;0.6853;0.0569;26.0211;27.5500;0.5204;50;36
4;27;0.6751;0.0494;27.1462;27.5500;0.5323;51;37
4;28;0.6649;0.0443;29.5257;27.5500;0.5468;54;38
4;29;0.6649;0.0757;29.5257;27.5500;0.5468;54;38
4;30;0.6550;0.0455;30.6522;27.5500;0.5573;55;39
4;31;0.6550;0.0440;30.6522;27.5500;0.5573;55;39
4;32;0.6451;0.0816;31.7260;27.5500;0.5665;56;40
4;33;0.6355;0.0566;33.6232;27.5500;0.5797;58;41
4;34;0.6259;0.0699;35.1779;27.5500;0.5863;60;42
4;35;0.6165;0.0753;36.3267;27.5500;0.5955;61;43
4;36;0.6073;0.0452;37.7391;27.5500;0.6087;62;44
4;37;0.6073;0.0578;37.7391;27.5500;0.6087;62;44
4;38;0.6073;0.0572;37.7391;27.5500;0.6087;62;44
4;39;0.5982;0.0502;39.1779;27.5500;0.6219;63;45
4;40;0.5892;0.0726;40.8959;27.5500;0.6390;64;46
4;41;0.5892;0.0704;40.8959;27.5500;0.6390;64;46
4;42;0.5804;0.0934;42.1344;27.5500;0.6482;65;47
4;43;0.5804;0.0880;42.1344;27.5500;0.6482;65;47
4;44;0.5804;0.1007;42.1344;27.5500;0.6482;65;47
4;45;0.5717;0.0620;43.4783;27.5500;0.6588;66;48
4;46;0.5717;0.0989;43.4783;27.5500;0.6588;66;48
4;47;0.5631;0.0753;44.6667;27.5500;0.6667;67;49
4;48;0.5631;0.0993;44.6667;27.5500;0.6667;67;49
4;49;0.5631;0.0654;44.6667;27.5500;0.6667;67;49
4;50;0.5631;0.0961;44.6667;27.5500;0.6667;67;49
4;51;0.5631;0.1201;44.6667;27.5500;0.6667;67;49
4;52;0.5631;0.1075;44.6667;27.5500;0.6667;67;49
4;53;0.5631;0.0838;44.6667;27.5500;0.6667;67;49
4;54;0.5631;0.0535;44.6667;27.5500;0.6667;67;49
4;55;0.5631;0.0839;44.6667;27.5500;0.6667;67;49
5;1;1.0000;0.0127;3.3725;22.2261;0.2409;14;13
5;2;0.9850;0.0167;4.1457;22.2261;0.2591;16;14
5;3;0.9702;0.0155;4.9211;22.2261;0.2895;17;15
5;4;0.9557;0.0165;5.8300;22.2261;0.3239;18;16
5;5;0.9413;0.0167;6.9636;22.2261;0.3482;20;17
5;6;0.9272;0.0239;7.8219;22.2261;0.3725;21;18
5;7;0.9133;0.0227;8.9514;22.2261;0.4069;22;19
5;8;0.8996;0.0217;9.8239;22.2261;0.4271;23;20
5;9;0.8861;0.0329;11.0769;22.2261;0.4615;24;21
5;10;0.8728;0.0259;11.9939;22.2261;0.4798;25;22
5;11;0.8597;0.0388;13.3360;22.2261;0.4939;27;23
5;12;0.8468;0.0369;14.3401;22.2261;0.5121;28;24
5;13;0.8341;0.0320;15.4980;22.2261;0.5344;29;25
5;14;0.8216;0.0315;16.9433;22.2261;0.5466;31;26
5;15;0.8093;0.0380;17.1540;22.6495;0.5361;32;27
5;16;0.7972;0.0317;18.2690;22.6495;0.5536;33;28
5;17;0.7852;0.0288;19.2203;22.6495;0.5653;34;29
5;18;0.7734;0.0355;20.3314;22.6495;0.5809;35;30
5;19;0.7618;0.0459;21.3333;22.6495;0.5926;36;31
5;20;0.7618;0.0468;21.3333;22.6495;0.5926;36;31
5;21;0.7504;0.0520;22.8148;22.6495;0.6004;38;32
5;22;0.7391;0.0437;23.7953;22.6495;0.6101;39;33
5;23;0.7280;0.0458;24.9513;22.6495;0.6238;40;34
5;24;0.7171;0.0433;26.0546;22.6495;0.6355;41;35
5;25;0.7064;0.0346;26.9357;22.6495;0.6413;42;36
5;26;0.7064;0.0568;26.9357;22.6495;0.6413;42;36
5;27;0.6958;0.0391;28.7329;22.6495;0.6530;44;37
5;28;0.6958;0.0672;28.7329;22.6495;0.6530;44;37
5;29;0.6853;0.0441;30.0877;22.6495;0.6686;45;38
5;30;0.6853;0.0397;30.0877;22.6495;0.6686;45;38
5;31;0.6751;0.0578;30.7820;23.0651;0.6692;46;39
5;32;0.6751;0.0556;30.7820;23.0651;0.6692;46;39
5;33;0.6649;0.0491;31.8045;23.0651;0.6767;47;40
5;34;0.6550;0.0424;31.9710;23.4734;0.6661;48;41
5;35;0.6451;0.0723;34.2105;23.4734;0.6842;50;42
5;36;0.6355;0.0530;34.2684;23.8747;0.6719;51;43
5;37;0.6259;0.0650;35.8912;23.8747;0.6772;53;44
5;38;0.6259;0.0673;35.8912;23.8747;0.6772;53;44
5;39;0.6165;0.0798;37.1368;23.8747;0.6877;54;45
5;40;0.6165;0.0609;37.1368;23.8747;0.6877;54;45
5;41;0.6073;0.0609;38.4035;23.8747;0.6982;55;46
5;42;0.6073;0.0577;38.4035;23.8747;0.6982;55;46
5;43;0.5982;0.0561;39.4947;23.8747;0.7053;56;47
5;44;0.5982;0.0474;39.4947;23.8747;0.7053;56;47
5;45;0.5982;0.0901;39.4947;23.8747;0.7053;56;47
5;46;0.5892;0.0766;40.7000;23.8747;0.7140;57;48
5;47;0.5892;0.0718;40.7000;23.8747;0.7140;57;48
5;48;0.5804;0.0636;42.6456;23.8747;0.7228;59;49
5;49;0.5804;0.0668;42.6456;23.8747;0.7228;59;49
5;50;0.5804;0.0872;42.6456;23.8747;0.7228;59;49
5;51;0.5804;0.0943;42.6456;23.8747;0.7228;59;49
5;52;0.5804;0.0541;42.6456;23.8747;0.7228;59;49
5;53;0.5804;0.0492;42.6456;23.8747;0.7228;59;49
5;54;0.5804;0.0835;42.6456;23.8747;0.7228;59;49
5;55;0.5804;0.1405;42.6456;23.8747;0.7228;59;49
5;56;0.5804;0.0823;42.6456;23.8747;0.7228;59;49
6;1;1.0000;0.0141;4.3860;19.9750;0.3133;14;13
6;2;0.9850;0.0157;5.3734;19.9750;0.3358;16;14
6;3;0.9702;0.0180;6.2707;19.9750;0.3484;18;15
6;4;0.9557;0.0191;7.2857;19.9750;0.3835;19;16
6;5;0.9413;0.0204;8.3208;19.9750;0.4160;20;17
6;6;0.9272;0.0188;9.5789;19.9750;0.4561;21;18
6;7;0.9133;0.0202;10.6967;19.9750;0.4862;22;19
6;8;0.8996;0.0288;11.4712;19.9750;0.4987;23;20
6;9;0.8861;0.0234;12.6917;19.9750;0.5288;24;21
6;10;0.8728;0.0245;14.0351;19.9750;0.5614;25;22
6;11;0.8597;0.0347;14.9875;19.9750;0.5764;26;23
6;12;0.8468;0.0302;16.0376;19.9750;0.5940;27;24
6;13;0.8341;0.0311;17.1930;19.9750;0.6140;28;25
6;14;0.8216;0.0339;18.9474;19.9750;0.6316;30;26
6;15;0.8093;0.0381;21.2556;19.9750;0.6441;33;27
6;16;0.8093;0.0363;21.2556;19.9750;0.6441;33;27
6;17;0.7972;0.0429;22.4962;19.9750;0.6617;34;28
6;18;0.7852;0.0445;22.4962;19.9750;0.6617;34;28
6;19;0.7852;0.0327;22.4962;19.9750;0.6617;34;28
6;20;0.7734;0.0325;23.5965;19.9750;0.6742;35;29
6;21;0.7618;0.0449;23.8286;20.4939;0.6619;36;30
6;22;0.7504;0.0393;24.9310;20.4939;0.6738;37;31
6;23;0.7504;0.0457;24.9310;20.4939;0.6738;37;31
6;24;0.7504;0.0417;24.9310;20.4939;0.6738;37;31
6;25;0.7391;0.0425;25.1610;21.0000;0.6621;38;32
6;26;0.7280;0.0457;26.3537;21.0000;0.6757;39;33
6;27;0.7280;0.0505;26.3537;21.0000;0.6757;39;33
6;28;0.7280;0.0361;26.3537;21.0000;0.6757;39;33
6;29;0.7171;0.0463;27.6644;21.0000;0.6916;40;34
6;30;0.7064;0.0403;27.6883;21.4942;0.6753;41;35
6;31;0.6958;0.0462;29.6364;21.4942;0.7056;42;36
6;32;0.6958;0.0413;29.6364;21.4942;0.7056;42;36
6;33;0.6958;0.0573;29.6364;21.4942;0.7056;42;36
6;34;0.6853;0.0546;30.6212;21.4942;0.7121;43;37
6;35;0.6853;0.0556;30.6212;21.4942;0.7121;43;37
6;36;0.6751;0.0592;31.9048;21.4942;0.7251;44;38
6;37;0.6751;0.0723;31.9048;21.4942;0.7251;44;38
6;38;0.6649;0.0549;33.3117;21.4942;0.7403;45;39
6;39;0.6649;0.0593;33.3117;21.4942;0.7403;45;39
6;40;0.6550;0.0782;35.1991;21.4942;0.7489;47;40
6;41;0.6451;0.0877;36.5714;21.4942;0.7619;48;41
6;42;0.6451;0.0843;36.5714;21.4942;0.7619;48;41
6;43;0.6451;0.0688;36.5714;21.4942;0.7619;48;41
6;44;0.6451;0.0902;36.5714;21.4942;0.7619;48;41
6;45;0.6451;0.1035;36.5714;21.4942;0.7619;48;41
6;46;0.6451;0.0652;36.5714;21.4942;0.7619;48;41
6;47;0.6451;0.0605;36.5714;21.4942;0.7619;48;41
6;48;0.6451;0.0795;36.5714;21.4942;0.7619;48;41
6;49;0.6451;0.0545;36.5714;21.4942;0.7619;48;41
6;50;0.6355;0.0491;39.2987;21.4942;0.7706;51;42
6;51;0.6355;0.0636;39.2987;21.4942;0.7706;51;42
6;52;0.6355;0.0494;39.2987;21.4942;0.7706;51;42
6;53;0.6355;0.0781;39.2987;21.4942;0.7706;51;42
6;54;0.6355;0.0658;39.2987;21.4942;0.7706;51;42
6;55;0.6355;0.0658;39.2987;21.4942;0.7706;51;42
6;56;0.6259;0.0783;39.8595;22.0000;0.7521;53;43
6;57;0.6165;0.0684;42.5083;22.0000;0.7872;54;44
6;58;0.6165;0.0502;42.5083;22.0000;0.7872;54;44
6;59;0.6165;0.0486;42.5083;22.0000;0.7872;54;44
6;60;0.6165;0.0712;42.5083;22.0000;0.7872;54;44
6;61;0.6165;0.0827;42.5083;22.0000;0.7872;54;44
6;62;0.6165;0.0654;42.5083;22.0000;0.7872;54;44
6;63;0.6165;0.0703;42.5083;22.0000;0.7872;54;44
6;64;0.6165;0.0658;42.5083;22.0000;0.7872;54;44
6;65;0.6165;0.0868;42.5083;22.0000;0.7872;54;44
7;1;1.0000;0.0122;2.9490;23.0000;0.2268;13;13
7;2;0.9850;0.0132;3.7996;23.0000;0.2533;15;14
7;3;0.9702;0.0164;4.6276;23.0000;0.2722;17;15
7;4;0.9557;0.0212;4.6276;23.0000;0.2722;17;15
7;5;0.9413;0.0154;5.5803;23.0000;0.3100;18;16
7;6;0.9272;0.0144;6.1777;23.0000;0.3251;19;17
7;7;0.9133;0.0226;7.1853;23.0000;0.3422;21;18
7;8;0.8996;0.0177;7.9017;23.0000;0.3592;22;19
7;9;0.8861;0.0203;9.0000;23.0000;0.3913;23;20
7;10;0.8728;0.0324;10.1134;23.0000;0.4045;25;21
7;11;0.8597;0.0255;10.9603;23.0000;0.4216;26;22
7;12;0.8468;0.0227;12.0151;23.0000;0.4291;28;23
7;13;0.8341;0.0256;12.9924;23.0000;0.4480;29;24
7;14;0.8216;0.0250;14.1777;23.0000;0.4726;30;25
7;15;0.8093;0.0363;15.3535;23.0000;0.4953;31;26
7;16;0.7972;0.0488;16.5142;23.0000;0.5161;32;27
7;17;0.7852;0.0409;17.8677;23.0000;0.5255;34;28
