puzzle;turn;currtemperature;turntime;currgoalval;currsize;currratio;currcrossings;currlen
17;62;0.5631;0.0339;41.6483;26.9258;0.6828;61;50
17;63;0.5631;0.0400;41.6483;26.9258;0.6828;61;50
17;64;0.5631;0.0348;41.6483;26.9258;0.6828;61;50
17;65;0.5631;0.0324;41.6483;26.9258;0.6828;61;50
17;66;0.5631;0.0568;41.6483;26.9258;0.6828;61;50
17;67;0.5631;0.0428;41.6483;26.9258;0.6828;61;50
17;68;0.5631;0.0500;41.6483;26.9258;0.6828;61;50
17;69;0.5631;0.0299;41.6483;26.9258;0.6828;61;50
18;1;1.0000;0.0078;2.6950;28.2843;0.1925;14;13
18;2;0.9850;0.0084;3.2437;28.2843;0.2162;15;14
18;3;0.9702;0.0097;3.8400;28.2843;0.2400;16;15
18;4;0.9557;0.0095;4.5687;28.2843;0.2687;17;16
18;5;0.9413;0.0099;5.2725;28.2843;0.2775;19;17
18;6;0.9272;0.0129;5.9750;28.2843;0.2988;20;18
18;7;0.9133;0.0127;7.3600;28.7228;0.3200;23;19
18;8;0.8996;0.0157;8.0291;28.7228;0.3345;24;20
18;9;0.8861;0.0138;9.0000;28.7228;0.3600;25;21
18;10;0.8728;0.0166;9.0000;28.7228;0.3600;25;21
18;11;0.8597;0.0175;9.7382;28.7228;0.3745;26;22
18;12;0.8468;0.0157;10.8606;28.7228;0.3879;28;23
18;13;0.8341;0.0203;11.8909;28.7228;0.3964;30;24
18;14;0.8216;0.0156;13.0715;28.7228;0.4085;32;25
18;15;0.8093;0.0224;14.2594;28.7228;0.4194;34;26
18;16;0.7972;0.0271;15.4000;28.7228;0.4400;35;27
18;17;0.7852;0.0174;16.3200;28.7228;0.4533;36;28
18;18;0.7734;0.0216;17.1770;28.7228;0.4642;37;29
18;19;0.7618;0.0275;18.3782;28.7228;0.4836;38;30
18;20;0.7504;0.0289;20.0909;28.7228;0.5152;39;31
18;21;0.7391;0.0218;21.2364;28.7228;0.5309;40;32
18;22;0.7280;0.0356;22.5624;28.7228;0.5503;41;33
18;23;0.7171;0.0318;23.7745;28.7228;0.5661;42;34
18;24;0.7064;0.0513;25.2800;28.7228;0.5745;44;35
18;25;0.6958;0.0294;27.0000;28.7228;0.6000;45;36
18;26;0.6853;0.0272;28.1576;28.7228;0.6121;46;37
18;27;0.6751;0.0351;29.2824;28.7228;0.6230;47;38
18;28;0.6649;0.0542;30.9442;28.7228;0.6315;49;39
18;29;0.6550;0.0281;32.6400;28.7228;0.6400;51;40
18;30;0.6451;0.0335;33.9733;28.7228;0.6533;52;41
18;31;0.6355;0.0632;35.7188;28.7228;0.6739;53;42
18;32;0.6259;0.0435;36.8509;28.7228;0.6824;54;43
18;33;0.6259;0.0421;36.8509;28.7228;0.6824;54;43
18;34;0.6165;0.0511;37.8667;28.7228;0.6885;55;44
18;35;0.6073;0.0357;40.4242;28.7228;0.6970;58;45
18;36;0.5982;0.0940;41.5503;28.7228;0.7042;59;46
18;37;0.5892;0.0550;42.7636;28.7228;0.7127;60;47
18;38;0.5892;0.0298;42.7636;28.7228;0.7127;60;47
18;39;0.5804;0.0552;43.9939;28.7228;0.7212;61;48
18;40;0.5717;0.0610;45.8182;28.7228;0.7273;63;49
18;41;0.5717;0.0509;45.8182;28.7228;0.7273;63;49
18;42;0.5631;0.0470;46.9333;28.7228;0.7333;64;50
18;43;0.5631;0.0615;46.9333;28.7228;0.7333;64;50
18;44;0.5631;0.0499;46.9333;28.7228;0.7333;64;50
18;45;0.5546;0.0534;48.1394;28.7228;0.7406;65;51
18;46;0.5546;0.0456;48.1394;28.7228;0.7406;65;51
18;47;0.5463;0.0483;49.1200;28.7228;0.7442;66;52
18;48;0.5463;0.0596;49.1200;28.7228;0.7442;66;52
18;49;0.5381;0.0440;50.3515;28.7228;0.7515;67;53
18;50;0.5381;0.0618;50.3515;28.7228;0.7515;67;53
18;51;0.5381;0.0462;50.3515;28.7228;0.7515;67;53
18;52;0.5381;0.0656;50.3515;28.7228;0.7515;67;53
18;53;0.5301;0.0464;51.5152;28.7228;0.7576;68;54
18;54;0.5301;0.0514;51.5152;28.7228;0.7576;68;54
18;55;0.5301;0.0677;51.5152;28.7228;0.7576;68;54
18;56;0.5301;0.0479;51.5152;28.7228;0.7576;68;54
18;57;0.5301;0.0546;51.5152;28.7228;0.7576;68;54
18;58;0.5301;0.0549;51.5152;28.7228;0.7576;68;54
18;59;0.5301;0.0861;51.5152;28.7228;0.7576;68;54
18;60;0.5301;0.0312;51.5152;28.7228;0.7576;68;54
18;61;0.5301;0.0698;51.5152;28.7228;0.7576;68;54
18;62;0.5301;0.0542;51.5152;28.7228;0.7576;68;54
18;63;0.5301;0.0469;51.5152;28.7228;0.7576;68;54
18;64;0.5301;0.0537;51.5152;28.7228;0.7576;68;54
18;65;0.5301;0.0498;51.5152;28.7228;0.7576;68;54
18;66;0.5301;0.0487;51.5152;28.7228;0.7576;68;54
18;67;0.5301;0.0436;51.5152;28.7228;0.7576;68;54
18;68;0.5301;0.0418;51.5152;28.7228;0.7576;68;54
18;69;0.5301;0.0623;51.5152;28.7228;0.7576;68;54
18;70;0.5301;0.0549;51.5152;28.7228;0.7576;68;54
18;71;0.5301;0.0521;51.5152;28.7228;0.7576;68;54
18;72;0.5301;0.0533;51.5152;28.7228;0.7576;68;54
18;73;0.5301;0.0531;51.5152;28.7228;0.7576;68;54
18;74;0.5221;0.0459;52.7745;28.7228;0.7648;69;55
18;75;0.5221;0.0465;52.7745;28.7228;0.7648;69;55
18;76;0.5221;0.0675;52.7745;28.7228;0.7648;69;55
18;77;0.5221;0.0532;52.7745;28.7228;0.7648;69;55
18;78;0.5221;0.0920;52.7745;28.7228;0.7648;69;55
18;79;0.5221;0.0492;52.7745;28.7228;0.7648;69;55
18;80;0.5221;0.0587;52.7745;28.7228;0.7648;69;55
18;81;0.5143;0.0580;53.9636;28.7228;0.7709;70;56
18;82;0.5143;0.0646;53.9636;28.7228;0.7709;70;56
18;83;0.5143;0.0595;53.9636;28.7228;0.7709;70;56
18;84;0.5143;0.0428;53.9636;28.7228;0.7709;70;56
18;85;0.5066;0.0515;55.0788;28.7228;0.7758;71;57
18;86;0.5066;0.0637;55.0788;28.7228;0.7758;71;57
18;87;0.5066;0.0669;55.0788;28.7228;0.7758;71;57
18;88;0.5066;0.0474;55.0788;28.7228;0.7758;71;57
18;89;0.5066;0.0555;55.0788;28.7228;0.7758;71;57
18;90;0.5066;0.0384;55.0788;28.7228;0.7758;71;57
18;91;0.5066;0.0846;55.0788;28.7228;0.7758;71;57
18;92;0.5066;0.0575;55.0788;28.7228;0.7758;71;57
18;93;0.5066;0.0611;55.0788;28.7228;0.7758;71;57
18;94;0.5066;0.0519;55.0788;28.7228;0.7758;71;57
18;95;0.5066;0.0611;55.0788;28.7228;0.7758;71;57
18;96;0.5066;0.0396;55.0788;28.7228;0.7758;71;57
18;97;0.5066;0.0742;55.0788;28.7228;0.7758;71;57
18;98;0.5066;0.0519;55.0788;28.7228;0.7758;71;57
18;99;0.5066;0.0439;55.0788;28.7228;0.7758;71;57
18;100;0.5066;0.0538;55.0788;28.7228;0.7758;71;57
18;101;0.5066;0.0607;55.0788;28.7228;0.7758;71;57
18;102;0.5066;0.0683;55.0788;28.7228;0.7758;71;57
18;103;0.5066;0.0516;55.0788;28.7228;0.7758;71;57
18;104;0.5066;0.0485;55.0788;28.7228;0.7758;71;57
18;105;0.5066;0.0468;55.0788;28.7228;0.7758;71;57
19;1;1.0000;0.0072;3.1429;22.4499;0.2619;12;13
19;2;0.9850;0.0099;3.8433;22.4499;0.2956;13;14
19;3;0.9702;0.0096;4.6111;22.4499;0.3294;14;15
19;4;0.9557;0.0086;5.2381;22.4499;0.3492;15;16
19;5;0.9413;0.0102;6.1389;22.4499;0.3611;17;17
19;6;0.9272;0.0110;6.9286;22.4499;0.3849;18;18
19;7;0.9133;0.0138;7.8790;22.4499;0.4147;19;19
19;8;0.8996;0.0127;8.6905;22.4499;0.4345;20;20
19;9;0.8861;0.0183;9.6250;22.4499;0.4583;21;21
19;10;0.8728;0.0195;10.5198;22.4499;0.4782;22;22
19;11;0.8597;0.0151;11.4544;22.4499;0.4980;23;23
19;12;0.8468;0.0192;12.3810;22.4499;0.5159;24;24
19;13;0.8341;0.0160;13.7222;22.4499;0.5278;26;25
19;14;0.8216;0.0181;15.0000;22.4499;0.5357;28;26
19;15;0.8093;0.0174;15.8810;22.4499;0.5476;29;27
19;16;0.7972;0.0203;16.7857;22.4499;0.5595;30;28
19;17;0.7972;0.0283;16.7857;22.4499;0.5595;30;28
19;18;0.7852;0.0157;17.7758;22.4499;0.5734;31;29
19;19;0.7734;0.0203;19.2500;22.4499;0.5833;33;30
19;20;0.7618;0.0251;20.7639;22.4499;0.5933;35;31
19;21;0.7504;0.0396;22.3175;22.4499;0.6032;37;32
19;22;0.7391;0.0202;24.1429;22.4499;0.6190;39;33
19;23;0.7391;0.0278;24.1429;22.4499;0.6190;39;33
19;24;0.7391;0.0207;24.1429;22.4499;0.6190;39;33
19;25;0.7280;0.0186;25.8690;22.4499;0.6310;41;34
19;26;0.7280;0.0250;25.8690;22.4499;0.6310;41;34
19;27;0.7171;0.0213;27.0000;22.4499;0.6429;42;35
19;28;0.7064;0.0196;28.2401;22.4499;0.6567;43;36
19;29;0.7064;0.0273;28.2401;22.4499;0.6567;43;36
19;30;0.7064;0.0289;28.2401;22.4499;0.6567;43;36
19;31;0.6958;0.0277;29.5952;22.4499;0.6726;44;37
19;32;0.6853;0.0581;30.6250;22.4499;0.6806;45;38
19;33;0.6751;0.0254;31.8532;22.4499;0.6925;46;39
19;34;0.6751;0.0364;31.8532;22.4499;0.6925;46;39
19;35;0.6751;0.0292;31.8532;22.4499;0.6925;46;39
19;36;0.6751;0.0287;31.8532;22.4499;0.6925;46;39
19;37;0.6649;0.0244;32.9187;22.4499;0.7004;47;40
19;38;0.6649;0.0297;32.9187;22.4499;0.7004;47;40
19;39;0.6649;0.0265;32.9187;22.4499;0.7004;47;40
19;40;0.6649;0.0449;32.9187;22.4499;0.7004;47;40
19;41;0.6649;0.0297;32.9187;22.4499;0.7004;47;40
19;42;0.6649;0.0213;32.9187;22.4499;0.7004;47;40
19;43;0.6550;0.0278;34.0952;22.4499;0.7103;48;41
19;44;0.6550;0.0214;34.0952;22.4499;0.7103;48;41
19;45;0.6451;0.0302;34.0952;22.4499;0.7103;48;41
19;46;0.6355;0.0309;35.1944;22.4499;0.7183;49;42
19;47;0.6259;0.0264;37.2024;22.4499;0.7440;50;43
19;48;0.6165;0.0337;38.3512;22.4499;0.7520;51;44
19;49;0.6165;0.0266;38.3512;22.4499;0.7520;51;44
19;50;0.6165;0.0403;38.3512;22.4499;0.7520;51;44
19;51;0.6165;0.0249;38.3512;22.4499;0.7520;51;44
19;52;0.6165;0.0248;38.3512;22.4499;0.7520;51;44
19;53;0.6165;0.0332;38.3512;22.4499;0.7520;51;44
19;54;0.6165;0.0256;38.3512;22.4499;0.7520;51;44
19;55;0.6165;0.0372;38.3512;22.4499;0.7520;51;44
19;56;0.6165;0.0286;38.3512;22.4499;0.7520;51;44
19;57;0.6165;0.0278;38.3512;22.4499;0.7520;51;44
19;58;0.6165;0.0298;38.3512;22.4499;0.7520;51;44
19;59;0.6165;0.0273;38.3512;22.4499;0.7520;51;44
19;60;0.6165;0.0307;38.3512;22.4499;0.7520;51;44
19;61;0.6165;0.0331;38.3512;22.4499;0.7520;51;44
19;62;0.6073;0.0278;39.6190;22.4499;0.7619;52;45
19;63;0.5982;0.0280;40.8016;22.4499;0.7698;53;46
19;64;0.5982;0.0312;40.8016;22.4499;0.7698;53;46
19;65;0.5982;0.0354;40.8016;22.4499;0.7698;53;46
19;66;0.5982;0.0430;40.8016;22.4499;0.7698;53;46
19;67;0.5982;0.0291;40.8016;22.4499;0.7698;53;46
19;68;0.5982;0.0316;40.8016;22.4499;0.7698;53;46
19;69;0.5982;0.0522;40.8016;22.4499;0.7698;53;46
19;70;0.5982;0.0442;40.8016;22.4499;0.7698;53;46
19;71;0.5982;0.0314;40.8016;22.4499;0.7698;53;46
19;72;0.5982;0.0332;40.8016;22.4499;0.7698;53;46
19;73;0.5982;0.0263;40.8016;22.4499;0.7698;53;46
19;74;0.5982;0.0379;40.8016;22.4499;0.7698;53;46
19;75;0.5892;0.0371;42.9960;22.4499;0.7817;55;47
19;76;0.5892;0.0288;42.9960;22.4499;0.7817;55;47
19;77;0.5892;0.0508;42.9960;22.4499;0.7817;55;47
19;78;0.5892;0.0344;42.9960;22.4499;0.7817;55;47
19;79;0.5892;0.0335;42.9960;22.4499;0.7817;55;47
19;80;0.5892;0.0354;42.9960;22.4499;0.7817;55;47
19;81;0.5892;0.0310;42.9960;22.4499;0.7817;55;47
19;82;0.5892;0.0488;42.9960;22.4499;0.7817;55;47
19;83;0.5892;0.0248;42.9960;22.4499;0.7817;55;47
19;84;0.5804;0.0448;44.1111;22.4499;0.7877;56;48
19;85;0.5804;0.0506;44.1111;22.4499;0.7877;56;48
19;86;0.5804;0.0408;44.1111;22.4499;0.7877;56;48
19;87;0.5804;0.0325;44.1111;22.4499;0.7877;56;48
19;88;0.5804;0.0440;44.1111;22.4499;0.7877;56;48
19;89;0.5804;0.0316;44.1111;22.4499;0.7877;56;48
19;90;0.5804;0.0409;44.1111;22.4499;0.7877;56;48
19;91;0.5804;0.0391;44.1111;22.4499;0.7877;56;48
19;92;0.5804;0.0405;44.1111;22.4499;0.7877;56;48
19;93;0.5804;0.0358;44.1111;22.4499;0.7877;56;48
19;94;0.5804;0.0410;44.1111;22.4499;0.7877;56;48
19;95;0.5804;0.0304;44.1111;22.4499;0.7877;56;48
19;96;0.5804;0.0338;44.1111;22.4499;0.7877;56;48
19;97;0.5804;0.0327;44.1111;22.4499;0.7877;56;48
19;98;0.5804;0.0332;44.1111;22.4499;0.7877;56;48
19;99;0.5804;0.0282;44.1111;22.4499;0.7877;56;48
19;100;0.5804;0.0273;44.1111;22.4499;0.7877;56;48
19;101;0.5804;0.0332;44.1111;22.4499;0.7877;56;48
19;102;0.5804;0.0388;44.1111;22.4499;0.7877;56;48
19;103;0.5804;0.0401;44.1111;22.4499;0.7877;56;48
19;104;0.5804;0.0292;44.1111;22.4499;0.7877;56;48
20;1;1.0000;0.0071;2.6520;27.3861;0.2040;13;13
20;2;0.9850;0.0095;3.2400;27.3861;0.2160;15;14
20;3;0.9702;0.0091;4.1760;27.3861;0.2320;18;15
20;4;0.9557;0.0089;4.7880;27.3861;0.2520;19;16
20;5;0.9413;0.0093;5.5440;27.3861;0.2640;21;17
20;6;0.9272;0.0118;6.3360;27.3861;0.2880;22;18
20;7;0.9133;0.0111;7.3667;27.3861;0.2947;25;19
20;8;0.8996;0.0113;8.3160;27.3861;0.3080;27;20
20;9;0.8861;0.0150;9.7053;27.3861;0.3347;29;21
20;10;0.8728;0.0117;10.5600;27.3861;0.3520;30;22
20;11;0.8597;0.0164;11.4080;27.3861;0.3680;31;23
20;12;0.8468;0.0151;12.3733;27.3861;0.3867;32;24
20;13;0.8341;0.0135;13.4640;27.3861;0.3960;34;25
20;14;0.8216;0.0203;15.1947;27.3861;0.4107;37;26
20;15;0.8093;0.0187;16.5173;27.3861;0.4347;38;27
20;16;0.7972;0.0148;17.8133;27.3861;0.4453;40;28
20;17;0.7852;0.0209;18.8053;27.3861;0.4587;41;29
20;18;0.7734;0.0243;20.0667;27.3861;0.4667;43;30
20;19;0.7618;0.0142;21.9600;27.3861;0.4880;45;31
20;20;0.7504;0.0289;23.6747;27.3861;0.5147;46;32
20;21;0.7391;0.0210;25.6000;27.3861;0.5333;48;33
20;22;0.7280;0.0368;26.5907;27.3861;0.5427;49;34
20;23;0.7171;0.0408;27.5333;27.3861;0.5507;50;35
20;24;0.7064;0.0400;29.6093;27.3861;0.5587;53;36
20;25;0.6958;0.0347;31.2400;27.3861;0.5680;55;37
20;26;0.6853;0.0327;32.5547;27.3861;0.5813;56;38
20;27;0.6751;0.0277;33.8200;27.3861;0.5933;57;39
20;28;0.6649;0.0366;33.8200;27.3861;0.5933;57;39
20;29;0.6550;0.0239;35.1867;27.3861;0.6067;58;40
20;30;0.6451;0.0320;36.6400;27.3861;0.6107;60;41
20;31;0.6355;0.0305;37.9827;27.3861;0.6227;61;42
20;32;0.6259;0.0313;40.1920;27.3861;0.6280;64;43
20;33;0.6165;0.0255;41.6867;27.3861;0.6413;65;44
20;34;0.6073;0.0294;43.3840;27.3861;0.6573;66;45
20;35;0.5982;0.0272;44.7560;27.3861;0.6680;67;46
20;36;0.5892;0.0334;46.0587;27.3861;0.6773;68;47
20;37;0.5804;0.0365;47.2880;27.3861;0.6853;69;48
20;38;0.5804;0.0323;47.2880;27.3861;0.6853;69;48
20;39;0.5717;0.0522;49.3213;27.3861;0.6947;71;49
20;40;0.5717;0.0331;49.3213;27.3861;0.6947;71;49
20;41;0.5631;0.0419;51.1000;27.3861;0.7000;73;50
20;42;0.5546;0.0404;52.3920;27.3861;0.7080;74;51
20;43;0.5463;0.0321;53.6000;27.3861;0.7147;75;52
20;44;0.5381;0.0342;54.8213;27.3861;0.7213;76;53
20;45;0.5301;0.0317;56.1587;27.3861;0.7293;77;54
20;46;0.5221;0.0338;57.9333;27.3861;0.7333;79;55
20;47;0.5221;0.0447;57.9333;27.3861;0.7333;79;55
20;48;0.5143;0.0238;59.8320;27.3861;0.7387;81;56
20;49;0.5066;0.0380;61.5547;27.3861;0.7507;82;57
20;50;0.5066;0.0566;61.5547;27.3861;0.7507;82;57
20;51;0.5066;0.0471;61.5547;27.3861;0.7507;82;57
20;52;0.5066;0.0334;61.5547;27.3861;0.7507;82;57
20;53;0.4990;0.0336;62.8587;27.3861;0.7573;83;58
20;54;0.4990;0.0464;62.8587;27.3861;0.7573;83;58
20;55;0.4990;0.0719;62.8587;27.3861;0.7573;83;58
20;56;0.4915;0.0331;64.0640;27.3861;0.7627;84;59
20;57;0.4915;0.0563;64.0640;27.3861;0.7627;84;59
20;58;0.4915;0.0303;64.0640;27.3861;0.7627;84;59
20;59;0.4915;0.0458;64.0640;27.3861;0.7627;84;59
20;60;0.4915;0.0658;64.0640;27.3861;0.7627;84;59
20;61;0.4915;0.0404;64.0640;27.3861;0.7627;84;59
20;62;0.4915;0.0503;64.0640;27.3861;0.7627;84;59
20;63;0.4915;0.0435;64.0640;27.3861;0.7627;84;59
20;64;0.4915;0.0371;64.0640;27.3861;0.7627;84;59
20;65;0.4915;0.0736;64.0640;27.3861;0.7627;84;59
20;66;0.4915;0.0578;64.0640;27.3861;0.7627;84;59
20;67;0.4915;0.0344;64.0640;27.3861;0.7627;84;59
20;68;0.4915;0.0411;64.0640;27.3861;0.7627;84;59
20;69;0.4915;0.0291;64.0640;27.3861;0.7627;84;59
20;70;0.4915;0.0910;64.0640;27.3861;0.7627;84;59
20;71;0.4915;0.0328;64.0640;27.3861;0.7627;84;59
20;72;0.4915;0.0620;64.0640;27.3861;0.7627;84;59
20;73;0.4915;0.0390;64.0640;27.3861;0.7627;84;59
20;74;0.4915;0.0469;64.0640;27.3861;0.7627;84;59
20;75;0.4915;0.0779;64.0640;27.3861;0.7627;84;59
20;76;0.4841;0.0565;65.1667;27.3861;0.7667;85;60
20;77;0.4841;0.0429;65.1667;27.3861;0.7667;85;60
20;78;0.4841;0.0369;65.1667;27.3861;0.7667;85;60
20;79;0.4768;0.0392;67.0480;27.3861;0.7707;87;61
20;80;0.4768;0.0383;67.0480;27.3861;0.7707;87;61
20;81;0.4768;0.0514;67.0480;27.3861;0.7707;87;61
20;82;0.4768;0.0481;67.0480;27.3861;0.7707;87;61
20;83;0.4768;0.0520;67.0480;27.3861;0.7707;87;61
20;84;0.4697;0.0476;69.4200;27.3861;0.7800;89;62
20;85;0.4697;0.0514;69.4200;27.3861;0.7800;89;62
20;86;0.4697;0.0385;69.4200;27.3861;0.7800;89;62
20;87;0.4697;0.0438;69.4200;27.3861;0.7800;89;62
20;88;0.4697;0.0559;69.4200;27.3861;0.7800;89;62
20;89;0.4697;0.0262;69.4200;27.3861;0.7800;89;62
20;90;0.4697;0.0401;69.4200;27.3861;0.7800;89;62
20;91;0.4697;0.0462;69.4200;27.3861;0.7800;89;62
20;92;0.4697;0.0349;69.4200;27.3861;0.7800;89;62
20;93;0.4697;0.0478;69.4200;27.3861;0.7800;89;62
20;94;0.4697;0.0525;69.4200;27.3861;0.7800;89;62
20;95;0.4626;0.0393;71.4653;27.3861;0.7853;91;63
20;96;0.4626;0.0387;71.4653;27.3861;0.7853;91;63
20;97;0.4626;0.0551;71.4653;27.3861;0.7853;91;63
20;98;0.4626;0.0384;71.4653;27.3861;0.7853;91;63
20;99;0.4626;0.0371;71.4653;27.3861;0.7853;91;63
20;100;0.4626;0.0398;71.4653;27.3861;0.7853;91;63
20;101;0.4626;0.0385;71.4653;27.3861;0.7853;91;63
20;102;0.4626;0.0425;71.4653;27.3861;0.7853;91;63
20;103;0.4626;0.0326;71.4653;27.3861;0.7853;91;63
20;104;0.4626;0.0424;71.4653;27.3861;0.7853;91;63
20;105;0.4626;0.0547;71.4653;27.3861;0.7853;91;63
20;106;0.4557;0.0342;72.7413;27.3861;0.7907;92;64
20;107;0.4557;0.0393;72.7413;27.3861;0.7907;92;64
20;108;0.4557;0.0463;72.7413;27.3861;0.7907;92;64
20;109;0.4557;0.0369;72.7413;27.3861;0.7907;92;64
20;110;0.4557;0.0333;72.7413;27.3861;0.7907;92;64
20;111;0.4557;0.0562;72.7413;27.3861;0.7907;92;64
20;112;0.4557;0.0379;72.7413;27.3861;0.7907;92;64
20;113;0.4557;0.0449;72.7413;27.3861;0.7907;92;64
20;114;0.4557;0.0417;72.7413;27.3861;0.7907;92;64
20;115;0.4489;0.0517;74.5733;27.3861;0.7933;94;65
20;116;0.4489;0.0536;74.5733;27.3861;0.7933;94;65
20;117;0.4489;0.0578;74.5733;27.3861;0.7933;94;65
20;118;0.4489;0.0438;74.5733;27.3861;0.7933;94;65
20;119;0.4489;0.0243;74.5733;27.3861;0.7933;94;65
20;120;0.4489;0.0401;74.5733;27.3861;0.7933;94;65
20;121;0.4489;0.0460;74.5733;27.3861;0.7933;94;65
20;122;0.4489;0.0425;74.5733;27.3861;0.7933;94;65
20;123;0.4421;0.0441;75.8733;27.3861;0.7987;95;66
20;124;0.4421;0.0547;75.8733;27.3861;0.7987;95;66
20;125;0.4421;0.0410;75.8733;27.3861;0.7987;95;66
20;126;0.4421;0.0402;75.8733;27.3861;0.7987;95;66
20;127;0.4421;0.0439;75.8733;27.3861;0.7987;95;66
20;128;0.4421;0.0437;75.8733;27.3861;0.7987;95;66
20;129;0.4421;0.0515;75.8733;27.3861;0.7987;95;66
20;130;0.4421;0.0434;75.8733;27.3861;0.7987;95;66
20;131;0.4421;0.0568;75.8733;27.3861;0.7987;95;66
20;132;0.4421;0.0497;75.8733;27.3861;0.7987;95;66
20;133;0.4421;0.0372;75.8733;27.3861;0.7987;95;66
20;134;0.4421;0.0331;75.8733;27.3861;0.7987;95;66
20;135;0.4421;0.0483;75.8733;27.3861;0.7987;95;66
20;136;0.4421;0.0362;75.8733;27.3861;0.7987;95;66
20;137;0.4421;0.0495;75.8733;27.3861;0.7987;95;66
20;138;0.4421;0.0351;75.8733;27.3861;0.7987;95;66
20;139;0.4421;0.0424;75.8733;27.3861;0.7987;95;66
20;140;0.4421;0.0796;75.8733;27.3861;0.7987;95;66
20;141;0.4421;0.0528;75.8733;27.3861;0.7987;95;66
20;142;0.4421;0.0353;75.8733;27.3861;0.7987;95;66
20;143;0.4421;0.0535;75.8733;27.3861;0.7987;95;66
21;1;1.0000;0.0069;2.8261;25.3772;0.2174;13;13
21;2;0.9850;0.0092;3.6102;25.3772;0.2407;15;14
21;3;0.9702;0.0078;4.2981;25.3772;0.2686;16;15
21;4;0.9557;0.0092;5.0590;25.3772;0.2811;18;16
21;5;0.9413;0.0109;5.7826;25.3772;0.3043;19;17
21;6;0.9272;0.0101;6.5870;25.3772;0.3137;21;18
21;7;0.9133;0.0115;7.3789;25.3772;0.3354;22;19
21;8;0.8996;0.0104;8.0357;25.3772;0.3494;23;20
21;9;0.8861;0.0119;8.7578;25.3772;0.3649;24;21
21;10;0.8728;0.0146;9.5497;25.3772;0.3820;25;22
21;11;0.8597;0.0130;10.8587;25.3772;0.4022;27;23
21;12;0.8468;0.0123;11.8261;25.3772;0.4224;28;24
21;13;0.8341;0.0164;12.9037;25.3772;0.4301;30;25
21;14;0.8216;0.0168;14.0621;25.3772;0.4394;32;26
21;15;0.8093;0.0146;14.9627;25.3772;0.4534;33;27
21;16;0.7972;0.0174;16.0870;25.3772;0.4596;35;28
21;17;0.7852;0.0212;16.8820;25.3772;0.4689;36;29
21;18;0.7734;0.0180;18.1149;25.3772;0.4767;38;30
21;19;0.7618;0.0219;19.1366;25.3772;0.4907;39;31
21;20;0.7504;0.0196;20.1242;25.3772;0.5031;40;32
21;21;0.7391;0.0177;21.3913;25.3772;0.5093;42;33
21;22;0.7280;0.0189;23.0248;25.3772;0.5233;44;34
21;23;0.7171;0.0278;24.1071;25.3772;0.5357;45;35
21;24;0.7064;0.0195;25.0714;25.3772;0.5450;46;36
21;25;0.6958;0.0258;26.3463;25.3772;0.5606;47;37
21;26;0.6853;0.0228;26.3463;25.3772;0.5606;47;37
21;27;0.6751;0.0231;27.6522;25.3772;0.5761;48;38
21;28;0.6649;0.0281;28.6087;25.3772;0.5839;49;39
21;29;0.6550;0.0388;29.7360;25.3772;0.5947;50;40
21;30;0.6451;0.0218;30.8059;25.3772;0.6040;51;41
21;31;0.6355;0.0218;31.7329;25.3772;0.6102;52;42
21;32;0.6355;0.0279;31.7329;25.3772;0.6102;52;42
21;33;0.6355;0.0297;31.7329;25.3772;0.6102;52;42
21;34;0.6259;0.0217;33.4565;25.3772;0.6196;54;43
21;35;0.6259;0.0266;33.4565;25.3772;0.6196;54;43
21;36;0.6259;0.0291;33.4565;25.3772;0.6196;54;43
21;37;0.6259;0.0277;33.4565;25.3772;0.6196;54;43
21;38;0.6165;0.0299;34.5031;25.3772;0.6273;55;44
21;39;0.6073;0.0205;36.2003;25.3772;0.6351;57;45
21;40;0.6073;0.0340;36.2003;25.3772;0.6351;57;45
21;41;0.6073;0.0321;36.2003;25.3772;0.6351;57;45
21;42;0.6073;0.0325;36.2003;25.3772;0.6351;57;45
21;43;0.6073;0.0289;36.2003;25.3772;0.6351;57;45
21;44;0.6073;0.0327;36.2003;25.3772;0.6351;57;45
21;45;0.5982;0.0279;36.3482;25.9230;0.6161;59;46
21;46;0.5982;0.0333;36.3482;25.9230;0.6161;59;46
21;47;0.5982;0.0229;36.3482;25.9230;0.6161;59;46
21;48;0.5892;0.0257;37.5000;25.9230;0.6250;60;47
21;49;0.5892;0.0237;37.5000;25.9230;0.6250;60;47
21;50;0.5804;0.0370;39.7500;25.9230;0.6310;63;48
21;51;0.5717;0.0264;41.0476;25.9230;0.6414;64;49
21;52;0.5717;0.0424;41.0476;25.9230;0.6414;64;49
21;53;0.5717;0.0309;41.0476;25.9230;0.6414;64;49
21;54;0.5631;0.0361;42.8214;25.9230;0.6488;66;50
21;55;0.5546;0.0310;43.9688;25.9230;0.6562;67;51
21;56;0.5463;0.0258;45.1310;25.9230;0.6637;68;52
21;57;0.5463;0.0355;45.1310;25.9230;0.6637;68;52
21;58;0.5381;0.0291;46.7188;25.9230;0.6771;69;53
21;59;0.5301;0.0373;47.9167;25.9230;0.6845;70;54
21;60;0.5301;0.0296;47.9167;25.9230;0.6845;70;54
21;61;0.5301;0.0338;47.9167;25.9230;0.6845;70;54
21;62;0.5301;0.0277;47.9167;25.9230;0.6845;70;54
